ID,Date,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module
2626,2021/8/17,32.9,1357,23.49,267.52,24.08,120.52,-2.13,282092,30.5,AUO PM060MW3 320W
2627,2021/8/17,46.1,2579,23.49,498.56,24.04,120.52,2.21,155100,30.5,AUO PM060MW3 320W
2628,2021/8/17,47.6,1924,23.49,352,24.07,120.47,0,155321,30.5,AUO PM060MW3 320W
2629,2021/8/17,47.9,1363,23.49,278.4,24.09,120.52,0,289492,30.5,AUO PM060MW3 320W
2630,2021/8/17,49.5,1732,23.49,314.88,24.06,120.47,0,154550,30.5,AUO PM060MW3 320W
2631,2021/8/17,50.2,545,23.49,99.2,24.08,120.5,1.76,308383,30.5,AUO PM060MW3 320W
2632,2021/8/17,53.9,549,23.49,99.84,24.07,120.48,10.35,618200,30.5,AUO PM060MW3 320W
2633,2021/8/17,,2418,22.15,499.8,25.11,121.26,22,6153,30.5,MM60-6RT-300
2634,2021/8/17,,2043,22.15,438.3,25.11,121.26,-160,6153,30.5,MM60-6RT-300
2635,2021/8/18,,912,12.38,283.2,24.98,121.03,-31,3439,27.9,SEC-6M-60A-295
2636,2021/8/18,,1315,12.38,498.6,25.03,121.08,-95,3439,28.1,MM60-6RT-300
2637,2021/8/18,,1498,11.21,499.8,25.11,121.26,22,3114,29.1,MM60-6RT-300
2638,2021/8/18,,1234,11.21,438.3,25.11,121.26,-160,3114,29.1,MM60-6RT-300
2639,2021/8/18,37.8,1145,11.24,492.8,24.107,120.44,4.63,30254,29.4,AUO PM060MW3 320W
2640,2021/8/18,37.9,576,11.24,246.4,24.107,120.44,4.63,121200,29.4,AUO PM060MW3 320W
2641,2021/8/18,30.7,640,11.24,267.52,24.08,120.52,-2.13,126533,30,AUO PM060MW3 320W
2642,2021/8/18,36.1,773,11.24,314.88,24.06,120.47,0,61650,30,AUO PM060MW3 320W
2643,2021/8/18,37.7,852,11.24,352,24.07,120.47,0,61571,30,AUO PM060MW3 320W
2644,2021/8/18,38.5,688,11.24,278.4,24.09,120.52,0,127658,30,AUO PM060MW3 320W
2645,2021/8/18,39.2,233,11.24,99.84,24.07,120.48,10.35,246600,30,AUO PM060MW3 320W
2646,2021/8/18,40.1,259,11.24,99.2,24.08,120.5,1.76,121017,30,AUO PM060MW3 320W
2647,2021/8/18,41.8,1363,11.24,498.56,24.04,120.52,2.21,60600,30,AUO PM060MW3 320W
2648,2021/8/19,,2183,22.81,498.6,25.03,121.08,-95,6336,27.9,MM60-6RT-300
2649,2021/8/19,,1359,22.81,283.2,24.98,121.03,-31,6336,28,SEC-6M-60A-295
2650,2021/8/19,56,1342,23.21,246.4,24.107,120.44,4.63,326508,28.9,AUO PM060MW3 320W
2651,2021/8/19,56.8,2701,23.21,492.8,24.107,120.44,4.63,72471,28.9,AUO PM060MW3 320W
2652,2021/8/19,,2144,16.5,499.8,25.11,121.26,22,4583,28.9,MM60-6RT-300
2653,2021/8/19,,1791,16.5,438.3,25.11,121.26,-160,4583,28.9,MM60-6RT-300
2654,2021/8/19,34.5,1379,23.21,267.52,24.08,120.52,-2.13,294100,29.4,AUO PM060MW3 320W
2655,2021/8/19,49.6,1440,23.21,278.4,24.09,120.52,0,310308,29.4,AUO PM060MW3 320W
2656,2021/8/19,51.9,1872,23.21,314.88,24.06,120.47,0,172471,29.4,AUO PM060MW3 320W
2657,2021/8/19,52.2,2067,23.21,352,24.07,120.47,0,171854,29.4,AUO PM060MW3 320W
2658,2021/8/19,58.2,561,23.21,99.2,24.08,120.5,1.76,289883,29.4,AUO PM060MW3 320W
2659,2021/8/19,59.6,589,23.21,99.84,24.07,120.48,10.35,689883,29.4,AUO PM060MW3 320W
2660,2021/8/19,67,2752,23.21,498.56,24.04,120.52,2.21,163254,29.4,AUO PM060MW3 320W
2661,2021/8/20,,2497,25.27,498.6,25.03,121.08,-95,7019,28.2,MM60-6RT-300
2662,2021/8/20,,1514,25.27,283.2,24.98,121.03,-31,7019,28.3,SEC-6M-60A-295
2663,2021/8/20,54.1,2594,21.79,492.8,24.107,120.44,4.63,77679,29.5,AUO PM060MW3 320W
2664,2021/8/20,54.1,1291,21.79,246.4,24.107,120.44,4.63,312033,29.5,AUO PM060MW3 320W
2665,2021/8/20,,2761,24.41,499.8,25.11,121.26,22,6781,29.6,MM60-6RT-300
2666,2021/8/20,,2323,24.41,438.3,25.11,121.26,-160,6781,29.6,MM60-6RT-300
2667,2021/8/20,32.1,1218,21.79,267.52,24.08,120.52,-2.13,256042,30.3,AUO PM060MW3 320W
2668,2021/8/20,44.8,1843,21.79,352,24.07,120.47,0,153304,30.3,AUO PM060MW3 320W
2669,2021/8/20,46.3,1636,21.79,314.88,24.06,120.47,0,154650,30.3,AUO PM060MW3 320W
2670,2021/8/20,48.4,1265,21.79,278.4,24.09,120.52,0,267375,30.3,AUO PM060MW3 320W
2671,2021/8/20,51.4,524,21.79,99.84,24.07,120.48,10.35,618600,30.3,AUO PM060MW3 320W
2672,2021/8/20,54.3,2640,21.79,498.56,24.04,120.52,2.21,156017,30.3,AUO PM060MW3 320W
2673,2021/8/20,58.1,537,21.79,99.2,24.08,120.5,1.76,310717,30.3,AUO PM060MW3 320W
2674,2021/8/21,,2256,22.93,498.6,25.03,121.08,-95,6369,28.5,MM60-6RT-300
2675,2021/8/21,,1416,22.93,283.2,24.98,121.03,-31,6369,28.5,SEC-6M-60A-295
2676,2021/8/21,,2264,21.66,499.8,25.11,121.26,22,6017,29.8,MM60-6RT-300
2677,2021/8/21,,1896,21.66,438.3,25.11,121.26,-160,6017,29.8,MM60-6RT-300
2678,2021/8/21,53.8,2209,21.17,492.8,24.107,120.44,4.63,65538,29.9,AUO PM060MW3 320W
2679,2021/8/21,53.8,1099,21.17,246.4,24.107,120.44,4.63,262958,29.9,AUO PM060MW3 320W
2680,2021/8/21,33.6,1133,21.17,267.52,24.08,120.52,-2.13,235792,30.6,AUO PM060MW3 320W
2681,2021/8/21,45.2,1191,21.17,278.4,24.09,120.52,0,250108,30.6,AUO PM060MW3 320W
2682,2021/8/21,48,1828,21.17,352,24.07,120.47,0,151629,30.6,AUO PM060MW3 320W
2683,2021/8/21,51.7,1625,21.17,314.88,24.06,120.47,0,151138,30.6,AUO PM060MW3 320W
2684,2021/8/21,55,462,21.17,99.2,24.08,120.5,1.76,262150,30.6,AUO PM060MW3 320W
2685,2021/8/21,55.2,518,21.17,99.84,24.07,120.48,10.35,604550,30.6,AUO PM060MW3 320W
2686,2021/8/21,57.2,2588,21.17,498.56,24.04,120.52,2.21,131479,30.6,AUO PM060MW3 320W
2687,2021/8/22,,1520,25.45,283.2,24.98,121.03,-31,7069,28.3,SEC-6M-60A-295
2688,2021/8/22,,2569,25.45,498.6,25.03,121.08,-95,7069,28.5,MM60-6RT-300
2689,2021/8/22,57.2,2741,24.22,492.8,24.107,120.44,4.63,83317,29.7,AUO PM060MW3 320W
2690,2021/8/22,57.2,1367,24.22,246.4,24.107,120.44,4.63,333250,29.7,AUO PM060MW3 320W
2691,2021/8/22,,2560,23.56,499.8,25.11,121.26,22,6544,29.7,MM60-6RT-300
2692,2021/8/22,,2119,23.56,438.3,25.11,121.26,-160,6544,29.7,MM60-6RT-300
2693,2021/8/22,33.4,1314,24.22,267.52,24.08,120.52,-2.13,274617,30.3,AUO PM060MW3 320W
2694,2021/8/22,48.1,2852,24.22,498.56,24.04,120.52,2.21,166625,30.3,AUO PM060MW3 320W
2695,2021/8/22,51.3,1815,24.22,352,24.07,120.47,0,152463,30.3,AUO PM060MW3 320W
2696,2021/8/22,53.4,1647,24.22,314.88,24.06,120.47,0,151808,30.3,AUO PM060MW3 320W
2697,2021/8/22,55.6,514,24.22,99.84,24.07,120.48,10.35,607233,30.3,AUO PM060MW3 320W
2698,2021/8/22,58.4,547,24.22,99.2,24.08,120.5,1.76,333267,30.3,AUO PM060MW3 320W
2699,2021/8/22,62.9,1351,24.22,278.4,24.09,120.52,0,291625,30.3,AUO PM060MW3 320W
2700,2021/8/23,,1551,25.26,283.2,24.98,121.03,-31,7017,28.9,SEC-6M-60A-295
2701,2021/8/23,,2563,25.26,498.6,25.03,121.08,-95,7017,29.2,MM60-6RT-300
2702,2021/8/23,53.9,2650,23.13,492.8,24.107,120.44,4.63,79900,29.8,AUO PM060MW3 320W
2703,2021/8/23,53.9,1320,23.13,246.4,24.107,120.44,4.63,319925,29.8,AUO PM060MW3 320W
2704,2021/8/23,34,1306,23.13,267.52,24.08,120.52,-2.13,277242,30.1,AUO PM060MW3 320W
2705,2021/8/23,40.8,1671,23.13,314.88,24.06,120.47,0,157754,30.1,AUO PM060MW3 320W
2706,2021/8/23,45.2,1894,23.13,352,24.07,120.47,0,158396,30.1,AUO PM060MW3 320W
2707,2021/8/23,48.5,525,23.13,99.2,24.08,120.5,1.76,319600,30.1,AUO PM060MW3 320W
2708,2021/8/23,49.8,536,23.13,99.84,24.07,120.48,10.35,631017,30.1,AUO PM060MW3 320W
2709,2021/8/23,57.4,1370,23.13,278.4,24.09,120.52,0,296450,30.1,AUO PM060MW3 320W
2710,2021/8/23,58.9,2596,23.13,498.56,24.04,120.52,2.21,159963,30.1,AUO PM060MW3 320W
2711,2021/8/23,,2728,23.83,499.8,25.11,121.26,22,6619,30.6,MM60-6RT-300
2712,2021/8/23,,2327,23.83,438.3,25.11,121.26,-160,6619,30.6,MM60-6RT-300
2713,2021/8/24,,1483,17.07,283.2,24.98,121.03,-31,4742,28.3,SEC-6M-60A-295
2714,2021/8/24,,2404,17.07,498.6,25.03,121.08,-95,4742,28.8,MM60-6RT-300
2715,2021/8/24,44.6,1930,16.62,492.8,24.107,120.44,4.63,56392,29.5,AUO PM060MW3 320W
2716,2021/8/24,44.6,966,16.62,246.4,24.107,120.44,4.63,225625,29.5,AUO PM060MW3 320W
2717,2021/8/24,32.2,1002,16.62,267.52,24.08,120.52,-2.13,209633,30,AUO PM060MW3 320W
2718,2021/8/24,43.6,395,16.62,99.2,24.08,120.5,1.76,225567,30,AUO PM060MW3 320W
2719,2021/8/24,45.6,1262,16.62,314.88,24.06,120.47,0,111258,30,AUO PM060MW3 320W
2720,2021/8/24,45.9,1395,16.62,352,24.07,120.47,0,113538,30,AUO PM060MW3 320W
2721,2021/8/24,47.9,1072,16.62,278.4,24.09,120.52,0,225775,30,AUO PM060MW3 320W
2722,2021/8/24,51.9,1962,16.62,498.56,24.04,120.52,2.21,112813,30,AUO PM060MW3 320W
2723,2021/8/24,52.4,392,16.62,99.84,24.07,120.48,10.35,445033,30,AUO PM060MW3 320W
2724,2021/8/24,,2421,19.31,499.8,25.11,121.26,22,5364,30.6,MM60-6RT-300
2725,2021/8/24,,2068,19.31,438.3,25.11,121.26,-160,5364,30.6,MM60-6RT-300
2726,2021/8/25,,1463,23.81,283.2,24.98,121.03,-31,6614,28.6,SEC-6M-60A-295
2727,2021/8/25,,2572,23.81,498.6,25.03,121.08,-95,6614,28.8,MM60-6RT-300
2728,2021/8/25,55.9,2690,23.27,492.8,24.107,120.44,4.63,81238,29.5,AUO PM060MW3 320W
2729,2021/8/25,55.9,1343,23.27,246.4,24.107,120.44,4.63,325092,29.5,AUO PM060MW3 320W
2730,2021/8/25,34.4,1289,23.27,267.52,24.08,120.52,-2.13,277558,30.1,AUO PM060MW3 320W
2731,2021/8/25,41.8,1686,23.27,314.88,24.06,120.47,0,159204,30.1,AUO PM060MW3 320W
2732,2021/8/25,45.7,1358,23.27,278.4,24.09,120.52,0,292542,30.1,AUO PM060MW3 320W
2733,2021/8/25,48.3,533,23.27,99.2,24.08,120.5,1.76,324950,30.1,AUO PM060MW3 320W
2734,2021/8/25,48.5,1920,23.27,352,24.07,120.47,0,162025,30.1,AUO PM060MW3 320W
2735,2021/8/25,53.5,543,23.27,99.84,24.07,120.48,10.35,636817,30.1,AUO PM060MW3 320W
2736,2021/8/25,54.2,2661,23.27,498.56,24.04,120.52,2.21,162546,30.1,AUO PM060MW3 320W
2737,2021/8/25,,2572,20.33,499.8,25.11,121.26,22,5647,30.4,MM60-6RT-300
2738,2021/8/25,,2194,20.33,438.3,25.11,121.26,-160,5647,30.4,MM60-6RT-300
2739,2021/8/26,,1388,21.82,283.2,24.98,121.03,-31,6061,28.7,SEC-6M-60A-295
2740,2021/8/26,,2289,21.82,498.6,25.03,121.08,-95,6061,28.9,MM60-6RT-300
2741,2021/8/26,51.9,2783,23.65,492.8,24.107,120.44,4.63,91650,29.5,AUO PM060MW3 320W
2742,2021/8/26,51.9,1392,23.65,246.4,24.107,120.44,4.63,320875,29.5,AUO PM060MW3 320W
2743,2021/8/26,36,1463,23.65,267.52,24.08,120.52,-2.13,297433,30.2,AUO PM060MW3 320W
2744,2021/8/26,46.8,2003,23.65,352,24.07,120.47,0,160529,30.2,AUO PM060MW3 320W
2745,2021/8/26,48.5,2816,23.65,498.56,24.04,120.52,2.21,160438,30.2,AUO PM060MW3 320W
2746,2021/8/26,49,1827,23.65,314.88,24.06,120.47,0,157129,30.2,AUO PM060MW3 320W
2747,2021/8/26,51,557,23.65,99.84,24.07,120.48,10.35,628517,30.2,AUO PM060MW3 320W
2748,2021/8/26,53.3,574,23.65,99.2,24.08,120.5,1.76,366600,30.2,AUO PM060MW3 320W
2749,2021/8/26,57.3,1530,23.65,278.4,24.09,120.52,0,326417,30.2,AUO PM060MW3 320W
2750,2021/8/26,,2664,21.75,499.8,25.11,121.26,22,6042,30.5,MM60-6RT-300
2751,2021/8/26,,2254,21.75,438.3,25.11,121.26,-160,6042,30.5,MM60-6RT-300
2752,2021/8/27,,2467,25.93,498.6,25.03,121.08,-95,7203,28.7,MM60-6RT-300
2753,2021/8/27,,1543,25.93,283.2,24.98,121.03,-31,7203,28.7,SEC-6M-60A-295
2754,2021/8/27,52.1,2790,25.73,492.8,24.107,120.44,4.63,168121,29.5,AUO PM060MW3 320W
2755,2021/8/27,52.1,1398,25.73,246.4,24.107,120.44,4.63,168117,29.5,AUO PM060MW3 320W
2756,2021/8/27,,2621,19.2,499.8,25.11,121.26,22,5333,30,MM60-6RT-300
2757,2021/8/27,,2198,19.2,438.3,25.11,121.26,-160,5333,30,MM60-6RT-300
2758,2021/8/27,36.1,1464,25.73,267.52,24.08,120.52,-2.13,153292,30.4,AUO PM060MW3 320W
2759,2021/8/27,48.7,1745,25.73,314.88,24.06,120.47,0,85421,30.4,AUO PM060MW3 320W
2760,2021/8/27,49.6,1989,25.73,352,24.07,120.47,0,83554,30.4,AUO PM060MW3 320W
2761,2021/8/27,51.9,2943,25.73,498.56,24.04,120.52,2.21,84058,30.4,AUO PM060MW3 320W
2762,2021/8/27,53,566,25.73,99.2,24.08,120.5,1.76,672483,30.4,AUO PM060MW3 320W
2763,2021/8/27,57.2,575,25.73,99.84,24.07,120.48,10.35,341683,30.4,AUO PM060MW3 320W
2764,2021/8/27,61,1524,25.73,278.4,24.09,120.52,0,169942,30.4,AUO PM060MW3 320W
2765,2021/8/28,,2530,24.72,498.6,25.03,121.08,-95,6867,29.1,MM60-6RT-300
2766,2021/8/28,,1452,24.72,283.2,24.98,121.03,-31,6867,29.1,SEC-6M-60A-295
2767,2021/8/28,52.3,2703,25.19,492.8,24.107,120.44,4.63,162667,29.9,AUO PM060MW3 320W
2768,2021/8/28,52.3,1356,25.19,246.4,24.107,120.44,4.63,162717,29.9,AUO PM060MW3 320W
2769,2021/8/28,,2643,24.74,499.8,25.11,121.26,22,6872,30.4,MM60-6RT-300
2770,2021/8/28,,2246,24.74,438.3,25.11,121.26,-160,6872,30.4,MM60-6RT-300
2771,2021/8/28,36.1,1384,25.19,267.52,24.08,120.52,-2.13,144817,30.7,AUO PM060MW3 320W
2772,2021/8/28,47.9,1992,25.19,352,24.07,120.47,0,84471,30.7,AUO PM060MW3 320W
2773,2021/8/28,49,1785,25.19,314.88,24.06,120.47,0,81829,30.7,AUO PM060MW3 320W
2774,2021/8/28,55,556,25.19,99.2,24.08,120.5,1.76,650667,30.7,AUO PM060MW3 320W
2775,2021/8/28,55.3,552,25.19,99.84,24.07,120.48,10.35,327317,30.7,AUO PM060MW3 320W
2776,2021/8/28,58.3,2827,25.19,498.56,24.04,120.52,2.21,81358,30.7,AUO PM060MW3 320W
2777,2021/8/28,59.4,1449,25.19,278.4,24.09,120.52,0,159200,30.7,AUO PM060MW3 320W
2778,2021/8/29,,1437,24.83,283.2,24.98,121.03,-31,6897,29.1,SEC-6M-60A-295
2779,2021/8/29,,2340,24.83,498.6,25.03,121.08,-95,6897,29.2,MM60-6RT-300
2780,2021/8/29,58.5,2535,24.74,492.8,24.107,120.44,4.63,152133,30.1,AUO PM060MW3 320W
2781,2021/8/29,58.5,1266,24.74,246.4,24.107,120.44,4.63,152525,30.1,AUO PM060MW3 320W
2782,2021/8/29,36.5,1364,24.74,267.52,24.08,120.52,-2.13,144908,31,AUO PM060MW3 320W
2783,2021/8/29,54.5,1952,24.74,352,24.07,120.47,0,83104,31,AUO PM060MW3 320W
2784,2021/8/29,58.9,563,24.74,99.84,24.07,120.48,10.35,333933,31,AUO PM060MW3 320W
2785,2021/8/29,59.4,1723,24.74,314.88,24.06,120.47,0,83483,31,AUO PM060MW3 320W
2786,2021/8/29,62.9,2731,24.74,498.56,24.04,120.52,2.21,76263,31,AUO PM060MW3 320W
2787,2021/8/29,63.5,530,24.74,99.2,24.08,120.5,1.76,608533,31,AUO PM060MW3 320W
2788,2021/8/29,63.9,1405,24.74,278.4,24.09,120.52,0,157092,31,AUO PM060MW3 320W
2789,2021/8/29,,2449,21.21,499.8,25.11,121.26,22,5892,31.9,MM60-6RT-300
2790,2021/8/29,,2064,21.21,438.3,25.11,121.26,-160,5892,31.9,MM60-6RT-300
2791,2021/8/30,,1063,16.4,283.2,24.98,121.03,-31,4556,28.7,SEC-6M-60A-295
2792,2021/8/30,,2185,16.4,498.6,25.03,121.08,-95,4556,29,MM60-6RT-300
2793,2021/8/30,42.3,1392,9.89,492.8,24.107,120.44,4.63,74896,29.8,AUO PM060MW3 320W
2794,2021/8/30,42.3,698,9.89,246.4,24.107,120.44,4.63,75033,29.8,AUO PM060MW3 320W
2795,2021/8/30,31.8,633,9.89,267.52,24.08,120.52,-2.13,63475,30.3,AUO PM060MW3 320W
2796,2021/8/30,38.2,837,9.89,314.88,24.06,120.47,0,35546,30.3,AUO PM060MW3 320W
2797,2021/8/30,39.5,944,9.89,352,24.07,120.47,0,35125,30.3,AUO PM060MW3 320W
2798,2021/8/30,41.3,693,9.89,278.4,24.09,120.52,0,64625,30.3,AUO PM060MW3 320W
2799,2021/8/30,41.7,272,9.89,99.2,24.08,120.5,1.76,299583,30.3,AUO PM060MW3 320W
2800,2021/8/30,42.4,264,9.89,99.84,24.07,120.48,10.35,142183,30.3,AUO PM060MW3 320W
2801,2021/8/30,44.2,1268,9.89,498.56,24.04,120.52,2.21,37517,30.3,AUO PM060MW3 320W
2802,2021/8/30,,2186,15.58,499.8,25.11,121.26,22,4328,31.3,MM60-6RT-300
2803,2021/8/30,,1859,15.58,438.3,25.11,121.26,-160,4328,31.3,MM60-6RT-300
2804,2021/8/31,,1260,20.15,283.2,24.98,121.03,-31,5597,28.9,SEC-6M-60A-295
2805,2021/8/31,,1813,20.15,498.6,25.03,121.08,-95,5597,29.2,MM60-6RT-300
2806,2021/8/31,54.7,2498,20.26,492.8,24.107,120.44,4.63,149579,29.7,AUO PM060MW3 320W
2807,2021/8/31,54.7,1256,20.26,246.4,24.107,120.44,4.63,150342,29.7,AUO PM060MW3 320W
2808,2021/8/31,33.7,1141,20.26,267.52,24.08,120.52,-2.13,115658,30.1,AUO PM060MW3 320W
2809,2021/8/31,47.6,1540,20.26,314.88,24.06,120.47,0,73188,30.1,AUO PM060MW3 320W
2810,2021/8/31,48.6,1763,20.26,352,24.07,120.47,0,74838,30.1,AUO PM060MW3 320W
2811,2021/8/31,50.6,2293,20.26,498.56,24.04,120.52,2.21,75171,30.1,AUO PM060MW3 320W
2812,2021/8/31,51.4,1201,20.26,278.4,24.09,120.52,0,128500,30.1,AUO PM060MW3 320W
2813,2021/8/31,51.6,483,20.26,99.2,24.08,120.5,1.76,598317,30.1,AUO PM060MW3 320W
2814,2021/8/31,54.1,495,20.26,99.84,24.07,120.48,10.35,292750,30.1,AUO PM060MW3 320W
2815,2021/8/31,,1527,13.12,499.8,25.11,121.26,22,3644,30.4,MM60-6RT-300
2816,2021/8/31,,1331,13.12,438.3,25.11,121.26,-160,3644,30.4,MM60-6RT-300
2817,2021/9/1,,1420,22.84,283.2,24.98,121.03,-31,6344,28.8,SEC-6M-60A-295
2818,2021/9/1,,2312,22.84,498.6,25.03,121.08,-95,6344,28.9,MM60-6RT-300
2819,2021/9/1,46.4,2346,20.75,492.8,24.107,120.44,4.63,141471,30.2,AUO PM060MW3 320W
2820,2021/9/1,46.4,1177,20.75,246.4,24.107,120.44,4.63,141233,30.2,AUO PM060MW3 320W
2821,2021/9/1,,2327,16.52,499.8,25.11,121.26,22,4589,30.3,MM60-6RT-300
2822,2021/9/1,,1982,16.52,438.3,25.11,121.26,-160,4589,30.3,MM60-6RT-300
2823,2021/9/1,33.3,961,20.75,267.52,24.08,120.52,-2.13,95708,31,AUO PM060MW3 320W
2824,2021/9/1,42.1,1688,20.75,352,24.07,120.47,0,71192,31,AUO PM060MW3 320W
2825,2021/9/1,44.6,1024,20.75,278.4,24.09,120.52,0,108242,31,AUO PM060MW3 320W
2826,2021/9/1,44.9,494,20.75,99.84,24.07,120.48,10.35,290133,31,AUO PM060MW3 320W
2827,2021/9/1,47,1485,20.75,314.88,24.06,120.47,0,72533,31,AUO PM060MW3 320W
2828,2021/9/1,47.9,420,20.75,99.2,24.08,120.5,1.76,565883,31,AUO PM060MW3 320W
2829,2021/9/1,61.9,2533,20.75,498.56,24.04,120.52,2.21,70617,31,AUO PM060MW3 320W
2830,2021/9/2,,2355,24.53,498.6,25.03,121.08,-95,6814,29.2,MM60-6RT-300
2831,2021/9/2,,1405,24.53,283.2,24.98,121.03,-31,6814,29.2,SEC-6M-60A-295
2832,2021/9/2,52.8,2350,21.71,492.8,24.107,120.44,4.63,141092,29.8,AUO PM060MW3 320W
2833,2021/9/2,52.8,1176,21.71,246.4,24.107,120.44,4.63,141492,29.8,AUO PM060MW3 320W
2834,2021/9/2,,2225,16.98,499.8,25.11,121.26,22,4717,30.3,MM60-6RT-300
2835,2021/9/2,,1865,16.98,438.3,25.11,121.26,-160,4717,30.3,MM60-6RT-300
2836,2021/9/2,31.6,940,21.71,267.52,24.08,120.52,-2.13,90958,30.5,AUO PM060MW3 320W
2837,2021/9/2,37.9,1524,21.71,314.88,24.06,120.47,0,70983,30.5,AUO PM060MW3 320W
2838,2021/9/2,41.8,471,21.71,99.2,24.08,120.5,1.76,564367,30.5,AUO PM060MW3 320W
2839,2021/9/2,43.3,1034,21.71,278.4,24.09,120.52,0,108242,30.5,AUO PM060MW3 320W
2840,2021/9/2,44.1,1719,21.71,352,24.07,120.47,0,72529,30.5,AUO PM060MW3 320W
2841,2021/9/2,54.5,480,21.71,99.84,24.07,120.48,10.35,283933,30.5,AUO PM060MW3 320W
2842,2021/9/2,57.3,2264,21.71,498.56,24.04,120.52,2.21,70746,30.5,AUO PM060MW3 320W
2843,2021/9/3,,2625,25.34,498.6,25.03,121.08,-95,7039,29,MM60-6RT-300
2844,2021/9/3,,1529,25.34,283.2,24.98,121.03,-31,7039,29.2,SEC-6M-60A-295
2845,2021/9/3,53,2410,20.26,492.8,24.107,120.44,4.63,147929,29.6,AUO PM060MW3 320W
2846,2021/9/3,54.3,1207,20.26,246.4,24.107,120.44,4.63,147042,29.6,AUO PM060MW3 320W
2847,2021/9/3,32.4,1004,20.26,267.52,24.08,120.52,-2.13,104675,29.9,AUO PM060MW3 320W
2848,2021/9/3,44.6,1086,20.26,278.4,24.09,120.52,0,116092,29.9,AUO PM060MW3 320W
2849,2021/9/3,44.8,1502,20.26,314.88,24.06,120.47,0,69208,29.9,AUO PM060MW3 320W
2850,2021/9/3,46.5,1706,20.26,352,24.07,120.47,0,72613,29.9,AUO PM060MW3 320W
2851,2021/9/3,49.1,2065,20.26,498.56,24.04,120.52,2.21,73521,29.9,AUO PM060MW3 320W
2852,2021/9/3,55.2,402,20.26,99.2,24.08,120.5,1.76,591717,29.9,AUO PM060MW3 320W
2853,2021/9/3,58.2,472,20.26,99.84,24.07,120.48,10.35,276833,29.9,AUO PM060MW3 320W
2854,2021/9/3,,2489,22.71,499.8,25.11,121.26,22,6308,30.1,MM60-6RT-300
2855,2021/9/3,,2102,22.71,438.3,25.11,121.26,-160,6308,30.1,MM60-6RT-300
2856,2021/9/4,,1415,23.88,283.2,24.98,121.03,-31,6633,28.6,SEC-6M-60A-295
2857,2021/9/4,,2035,23.88,498.6,25.03,121.08,-95,6633,28.7,MM60-6RT-300
2858,2021/9/4,53.1,2672,22.79,492.8,24.107,120.44,4.63,159946,29.5,AUO PM060MW3 320W
2859,2021/9/4,53.1,1337,22.79,246.4,24.107,120.44,4.63,160025,29.5,AUO PM060MW3 320W
2860,2021/9/4,33.8,1336,22.79,267.52,24.08,120.52,-2.13,137883,29.8,AUO PM060MW3 320W
2861,2021/9/4,43.3,1879,22.79,352,24.07,120.47,0,78933,29.8,AUO PM060MW3 320W
2862,2021/9/4,44.1,2621,22.79,498.56,24.04,120.52,2.21,80013,29.8,AUO PM060MW3 320W
2863,2021/9/4,44.4,1681,22.79,314.88,24.06,120.47,0,77213,29.8,AUO PM060MW3 320W
2864,2021/9/4,49.8,530,22.79,99.2,24.08,120.5,1.76,639783,29.8,AUO PM060MW3 320W
2865,2021/9/4,52.9,527,22.79,99.84,24.07,120.48,10.35,308850,29.8,AUO PM060MW3 320W
2866,2021/9/4,56.1,1430,22.79,278.4,24.09,120.52,0,159100,29.8,AUO PM060MW3 320W
2867,2021/9/4,,2208,13.76,499.8,25.11,121.26,22,3822,30,MM60-6RT-300
2868,2021/9/4,,1908,13.76,438.3,25.11,121.26,-160,3822,30,MM60-6RT-300
2869,2021/9/5,,2039,21.27,498.6,25.03,121.08,-95,5908,28.8,MM60-6RT-300
2870,2021/9/5,,1170,21.27,283.2,24.98,121.03,-31,5908,28.8,SEC-6M-60A-295
2871,2021/9/5,59.4,2514,17.9,492.8,24.107,120.44,4.63,153338,30.1,AUO PM060MW3 320W
2872,2021/9/5,59.4,1263,17.9,246.4,24.107,120.44,4.63,153383,30.1,AUO PM060MW3 320W
2873,2021/9/5,33.5,1137,17.9,267.52,24.08,120.52,-2.13,111600,30.2,AUO PM060MW3 320W
2874,2021/9/5,36.5,1363,17.9,314.88,24.06,120.47,0,65883,30.2,AUO PM060MW3 320W
2875,2021/9/5,39.9,1592,17.9,352,24.07,120.47,0,66779,30.2,AUO PM060MW3 320W
2876,2021/9/5,42.6,453,17.9,99.84,24.07,120.48,10.35,263533,30.2,AUO PM060MW3 320W
2877,2021/9/5,54.1,450,17.9,99.2,24.08,120.5,1.76,613350,30.2,AUO PM060MW3 320W
2878,2021/9/5,54.6,2041,17.9,498.56,24.04,120.52,2.21,76692,30.2,AUO PM060MW3 320W
2879,2021/9/5,59.8,1224,17.9,278.4,24.09,120.52,0,131275,30.2,AUO PM060MW3 320W
2880,2021/9/5,,1662,18.41,499.8,25.11,121.26,22,5114,30.9,MM60-6RT-300
2881,2021/9/5,,1437,18.41,438.3,25.11,121.26,-160,5114,30.9,MM60-6RT-300
2882,2021/9/6,,2345,23.02,498.6,25.03,121.08,-95,6394,29.3,MM60-6RT-300
2883,2021/9/6,,1373,23.02,283.2,24.98,121.03,-31,6394,29.3,SEC-6M-60A-295
2884,2021/9/6,61.1,2660,21.45,492.8,24.107,120.44,4.63,162217,30.5,AUO PM060MW3 320W
